"";"fdi_indicator.id";"fdi_indicator.value";"fdi_country.id";"fdi_country.value";"country_code";"year";"fdi_value";"fdi_unit";"fdi_obs_status";"fdi_decimal"
"355";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BM;Bermuda;"BMU";"2017";-2.881093e+08;"";"";0
"356";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BT;Bhutan;"BTN";"2021";NA;"";"";0
"357";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BT;Bhutan;"BTN";"2020";-2.786961e+06;"";"";0
"358";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BT;Bhutan;"BTN";"2019"; 1.301138e+07;"";"";0
"359";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BT;Bhutan;"BTN";"2018"; 2.649454e+06;"";"";0
"360";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BT;Bhutan;"BTN";"2017";-1.655376e+07;"";"";0
"361";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BO;Bolivia;"BOL";"2021";NA;"";"";0
"362";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BO;Bolivia;"BOL";"2020";-1.129487e+09;"";"";0
"363";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BO;Bolivia;"BOL";"2019";-2.166368e+08;"";"";0
"364";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BO;Bolivia;"BOL";"2018"; 3.023688e+08;"";"";0
"365";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BO;Bolivia;"BOL";"2017"; 7.124741e+08;"";"";0
"366";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BA;Bosnia and Herzegovina;"BIH";"2021";NA;"";"";0
"367";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BA;Bosnia and Herzegovina;"BIH";"2020"; 4.103396e+08;"";"";0
"368";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BA;Bosnia and Herzegovina;"BIH";"2019"; 4.377135e+08;"";"";0
"369";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BA;Bosnia and Herzegovina;"BIH";"2018"; 6.017833e+08;"";"";0
"370";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BA;Bosnia and Herzegovina;"BIH";"2017"; 5.094290e+08;"";"";0
"371";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BW;Botswana;"BWA";"2021";NA;"";"";0
"372";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BW;Botswana;"BWA";"2020"; 8.006276e+07;"";"";0
"373";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BW;Botswana;"BWA";"2019"; 9.360713e+07;"";"";0
"374";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BW;Botswana;"BWA";"2018"; 2.859551e+08;"";"";0
"375";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BW;Botswana;"BWA";"2017"; 2.605751e+08;"";"";0
"376";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BR;Brazil;"BRA";"2021";NA;"";"";0
"377";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BR;Brazil;"BRA";"2020"; 3.778629e+10;"";"";0
"378";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BR;Brazil;"BRA";"2019"; 6.917441e+10;"";"";0
"379";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BR;Brazil;"BRA";"2018"; 7.816272e+10;"";"";0
"380";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BR;Brazil;"BRA";"2017"; 6.888549e+10;"";"";0
"381";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);VG;British Virgin Islands;"VGB";"2021";NA;"";"";0
"382";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);VG;British Virgin Islands;"VGB";"2020"; 3.961964e+10;"";"";0
"383";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);VG;British Virgin Islands;"VGB";"2019"; 3.910336e+10;"";"";0
"384";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);VG;British Virgin Islands;"VGB";"2018"; 3.438971e+10;"";"";0
"385";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);VG;British Virgin Islands;"VGB";"2017"; 3.960997e+10;"";"";0
"386";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BN;Brunei Darussalam;"BRN";"2021";NA;"";"";0
"387";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BN;Brunei Darussalam;"BRN";"2020"; 5.655423e+08;"";"";0
"388";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BN;Brunei Darussalam;"BRN";"2019"; 3.732568e+08;"";"";0
"389";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BN;Brunei Darussalam;"BRN";"2018"; 5.162026e+08;"";"";0
"390";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BN;Brunei Darussalam;"BRN";"2017"; 4.679276e+08;"";"";0
"391";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BG;Bulgaria;"BGR";"2021";NA;"";"";0
"392";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BG;Bulgaria;"BGR";"2020"; 3.624510e+09;"";"";0
"393";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BG;Bulgaria;"BGR";"2019"; 2.221250e+09;"";"";0
"394";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BG;Bulgaria;"BGR";"2018"; 1.809860e+09;"";"";0
"395";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BG;Bulgaria;"BGR";"2017"; 2.007290e+09;"";"";0
"396";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BF;Burkina Faso;"BFA";"2021";NA;"";"";0
"397";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BF;Burkina Faso;"BFA";"2020";-9.877786e+07;"";"";0
"398";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BF;Burkina Faso;"BFA";"2019"; 1.629701e+08;"";"";0
"399";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BF;Burkina Faso;"BFA";"2018"; 2.684149e+08;"";"";0
"400";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BF;Burkina Faso;"BFA";"2017"; 2.572690e+06;"";"";0
"401";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BI;Burundi;"BDI";"2021";NA;"";"";0
"402";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BI;Burundi;"BDI";"2020"; 6.057090e+06;"";"";0
"403";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BI;Burundi;"BDI";"2019"; 1.044959e+06;"";"";0
"404";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BI;Burundi;"BDI";"2018"; 9.837471e+05;"";"";0
"405";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);BI;Burundi;"BDI";"2017"; 3.164734e+05;"";"";0
"406";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CV;Cabo Verde;"CPV";"2021";NA;"";"";0
"407";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CV;Cabo Verde;"CPV";"2020"; 7.410580e+07;"";"";0
"408";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CV;Cabo Verde;"CPV";"2019"; 1.031759e+08;"";"";0
"409";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CV;Cabo Verde;"CPV";"2018"; 1.126956e+08;"";"";0
"410";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CV;Cabo Verde;"CPV";"2017"; 1.117116e+08;"";"";0
"411";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KH;Cambodia;"KHM";"2021";NA;"";"";0
"412";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KH;Cambodia;"KHM";"2020"; 3.624645e+09;"";"";0
"413";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KH;Cambodia;"KHM";"2019"; 3.663033e+09;"";"";0
"414";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KH;Cambodia;"KHM";"2018"; 3.212633e+09;"";"";0
"415";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KH;Cambodia;"KHM";"2017"; 2.788084e+09;"";"";0
"416";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CM;Cameroon;"CMR";"2021";NA;"";"";0
"417";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CM;Cameroon;"CMR";"2020"; 6.751870e+08;"";"";0
"418";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CM;Cameroon;"CMR";"2019"; 1.024779e+09;"";"";0
"419";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CM;Cameroon;"CMR";"2018"; 7.650920e+08;"";"";0
"420";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CM;Cameroon;"CMR";"2017"; 8.144589e+08;"";"";0
"421";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CA;Canada;"CAN";"2021";NA;"";"";0
"422";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CA;Canada;"CAN";"2020"; 2.655854e+10;"";"";0
"423";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CA;Canada;"CAN";"2019"; 4.854749e+10;"";"";0
"424";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CA;Canada;"CAN";"2018"; 4.260376e+10;"";"";0
"425";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CA;Canada;"CAN";"2017"; 2.535780e+10;"";"";0
"426";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KY;Cayman Islands;"CYM";"2021";NA;"";"";0
"427";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KY;Cayman Islands;"CYM";"2020"; 6.171023e+09;"";"";0
"428";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KY;Cayman Islands;"CYM";"2019"; 1.080420e+09;"";"";0
"429";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KY;Cayman Islands;"CYM";"2018"; 1.736445e+08;"";"";0
"430";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KY;Cayman Islands;"CYM";"2017"; 2.506467e+09;"";"";0
"431";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CF;Central African Republic;"CAF";"2021";NA;"";"";0
"432";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CF;Central African Republic;"CAF";"2020"; 3.474720e+07;"";"";0
"433";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CF;Central African Republic;"CAF";"2019"; 2.560116e+07;"";"";0
"434";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CF;Central African Republic;"CAF";"2018"; 1.800354e+07;"";"";0
"435";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CF;Central African Republic;"CAF";"2017"; 6.888751e+06;"";"";0
"436";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);TD;Chad;"TCD";"2021";NA;"";"";0
"437";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);TD;Chad;"TCD";"2020"; 5.576925e+08;"";"";0
"438";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);TD;Chad;"TCD";"2019"; 5.666389e+08;"";"";0
"439";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);TD;Chad;"TCD";"2018"; 4.608905e+08;"";"";0
"440";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);TD;Chad;"TCD";"2017"; 3.633816e+08;"";"";0
"441";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JG;Channel Islands;"CHI";"2021";NA;"";"";0
"442";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JG;Channel Islands;"CHI";"2020";NA;"";"";0
"443";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JG;Channel Islands;"CHI";"2019";NA;"";"";0
"444";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JG;Channel Islands;"CHI";"2018";NA;"";"";0
"445";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JG;Channel Islands;"CHI";"2017";NA;"";"";0
"446";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CL;Chile;"CHL";"2021";NA;"";"";0
"447";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CL;Chile;"CHL";"2020"; 8.527995e+09;"";"";0
"448";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CL;Chile;"CHL";"2019"; 1.258661e+10;"";"";0
"449";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CL;Chile;"CHL";"2018"; 7.759647e+09;"";"";0
"450";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CL;Chile;"CHL";"2017"; 6.127821e+09;"";"";0
"451";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CN;China;"CHN";"2021";NA;"";"";0
"452";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CN;China;"CHN";"2020"; 2.530956e+11;"";"";0
"453";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CN;China;"CHN";"2019"; 1.871698e+11;"";"";0
"454";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CN;China;"CHN";"2018"; 2.353651e+11;"";"";0
"455";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CN;China;"CHN";"2017"; 1.660838e+11;"";"";0
"456";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CO;Colombia;"COL";"2021";NA;"";"";0
"457";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CO;Colombia;"COL";"2020"; 7.458625e+09;"";"";0
"458";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CO;Colombia;"COL";"2019"; 1.398915e+10;"";"";0
"459";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CO;Colombia;"COL";"2018"; 1.129869e+10;"";"";0
"460";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CO;Colombia;"COL";"2017"; 1.370088e+10;"";"";0
"461";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KM;Comoros;"COM";"2021";NA;"";"";0
"462";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KM;Comoros;"COM";"2020"; 3.873524e+06;"";"";0
"463";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KM;Comoros;"COM";"2019"; 4.300804e+06;"";"";0
"464";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KM;Comoros;"COM";"2018"; 5.672348e+06;"";"";0
"465";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KM;Comoros;"COM";"2017"; 3.919473e+06;"";"";0
"466";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CD;Congo, Dem. Rep.;"COD";"2021";NA;"";"";0
"467";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CD;Congo, Dem. Rep.;"COD";"2020"; 1.498085e+09;"";"";0
"468";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CD;Congo, Dem. Rep.;"COD";"2019"; 1.350994e+09;"";"";0
"469";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CD;Congo, Dem. Rep.;"COD";"2018"; 1.407564e+09;"";"";0
"470";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CD;Congo, Dem. Rep.;"COD";"2017"; 1.047979e+09;"";"";0
"471";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CG;Congo, Rep.;"COG";"2021";NA;"";"";0
"472";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CG;Congo, Rep.;"COG";"2020"; 4.015531e+09;"";"";0
"473";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CG;Congo, Rep.;"COG";"2019"; 3.366085e+09;"";"";0
"474";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CG;Congo, Rep.;"COG";"2018"; 4.315251e+09;"";"";0
"475";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CG;Congo, Rep.;"COG";"2017"; 4.416954e+09;"";"";0
"476";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CR;Costa Rica;"CRI";"2021";NA;"";"";0
"477";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CR;Costa Rica;"CRI";"2020"; 2.103004e+09;"";"";0
"478";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CR;Costa Rica;"CRI";"2019"; 2.719031e+09;"";"";0
"479";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CR;Costa Rica;"CRI";"2018"; 3.014544e+09;"";"";0
"480";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CR;Costa Rica;"CRI";"2017"; 2.924907e+09;"";"";0
"481";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CI;Cote d'Ivoire;"CIV";"2021";NA;"";"";0
"482";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CI;Cote d'Ivoire;"CIV";"2020"; 7.129159e+08;"";"";0
"483";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CI;Cote d'Ivoire;"CIV";"2019"; 8.488811e+08;"";"";0
"484";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CI;Cote d'Ivoire;"CIV";"2018"; 6.203307e+08;"";"";0
"485";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CI;Cote d'Ivoire;"CIV";"2017"; 9.750150e+08;"";"";0
"486";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HR;Croatia;"HRV";"2021";NA;"";"";0
"487";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HR;Croatia;"HRV";"2020"; 1.178763e+09;"";"";0
"488";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HR;Croatia;"HRV";"2019"; 3.904102e+09;"";"";0
"489";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HR;Croatia;"HRV";"2018"; 1.319393e+09;"";"";0
"490";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);HR;Croatia;"HRV";"2017"; 4.601602e+08;"";"";0
"491";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CU;Cuba;"CUB";"2021";NA;"";"";0
"492";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CU;Cuba;"CUB";"2020";NA;"";"";0
"493";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CU;Cuba;"CUB";"2019";NA;"";"";0
"494";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CU;Cuba;"CUB";"2018";NA;"";"";0
"495";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CU;Cuba;"CUB";"2017";NA;"";"";0
"496";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CW;Curacao;"CUW";"2021";NA;"";"";0
"497";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CW;Curacao;"CUW";"2020"; 1.581493e+08;"";"";0
"498";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CW;Curacao;"CUW";"2019"; 7.823586e+07;"";"";0
"499";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CW;Curacao;"CUW";"2018"; 1.269250e+08;"";"";0
"500";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CW;Curacao;"CUW";"2017"; 1.726816e+08;"";"";0
"501";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CY;Cyprus;"CYP";"2021";NA;"";"";0
"502";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CY;Cyprus;"CYP";"2020";-3.272441e+08;"";"";0
"503";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CY;Cyprus;"CYP";"2019"; 4.199734e+10;"";"";0
"504";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CY;Cyprus;"CYP";"2018";-1.110260e+09;"";"";0
"505";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CY;Cyprus;"CYP";"2017"; 1.440657e+10;"";"";0
"506";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CZ;Czech Republic;"CZE";"2021";NA;"";"";0
"507";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CZ;Czech Republic;"CZE";"2020"; 8.515482e+09;"";"";0
"508";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CZ;Czech Republic;"CZE";"2019"; 1.075212e+10;"";"";0
"509";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CZ;Czech Republic;"CZE";"2018"; 8.324668e+09;"";"";0
"510";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);CZ;Czech Republic;"CZE";"2017"; 1.123474e+10;"";"";0
"511";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DK;Denmark;"DNK";"2021";NA;"";"";0
"512";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DK;Denmark;"DNK";"2020"; 1.582722e+09;"";"";0
"513";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DK;Denmark;"DNK";"2019";-3.801734e+09;"";"";0
"514";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DK;Denmark;"DNK";"2018"; 8.764024e+09;"";"";0
"515";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DK;Denmark;"DNK";"2017"; 3.607276e+09;"";"";0
"516";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DJ;Djibouti;"DJI";"2021";NA;"";"";0
"517";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DJ;Djibouti;"DJI";"2020"; 1.582300e+08;"";"";0
"518";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DJ;Djibouti;"DJI";"2019"; 1.749990e+08;"";"";0
"519";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DJ;Djibouti;"DJI";"2018"; 1.700000e+08;"";"";0
"520";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DJ;Djibouti;"DJI";"2017"; 1.649299e+08;"";"";0
"521";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DM;Dominica;"DMA";"2021";NA;"";"";0
"522";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DM;Dominica;"DMA";"2020"; 2.197999e+07;"";"";0
"523";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DM;Dominica;"DMA";"2019"; 6.304222e+07;"";"";0
"524";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DM;Dominica;"DMA";"2018"; 7.828317e+07;"";"";0
"525";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DM;Dominica;"DMA";"2017"; 2.267721e+07;"";"";0
"526";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DO;Dominican Republic;"DOM";"2021";NA;"";"";0
"527";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DO;Dominican Republic;"DOM";"2020"; 2.460600e+09;"";"";0
"528";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DO;Dominican Republic;"DOM";"2019"; 2.829200e+09;"";"";0
"529";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DO;Dominican Republic;"DOM";"2018"; 2.744500e+09;"";"";0
"530";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);DO;Dominican Republic;"DOM";"2017"; 3.597900e+09;"";"";0
"531";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EC;Ecuador;"ECU";"2021";NA;"";"";0
"532";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EC;Ecuador;"ECU";"2020"; 1.104194e+09;"";"";0
"533";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EC;Ecuador;"ECU";"2019"; 9.745175e+08;"";"";0
"534";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EC;Ecuador;"ECU";"2018"; 1.388697e+09;"";"";0
"535";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EC;Ecuador;"ECU";"2017"; 6.295424e+08;"";"";0
"536";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EG;Egypt, Arab Rep.;"EGY";"2021";NA;"";"";0
"537";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EG;Egypt, Arab Rep.;"EGY";"2020"; 5.851800e+09;"";"";0
"538";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EG;Egypt, Arab Rep.;"EGY";"2019"; 9.010100e+09;"";"";0
"539";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);EG;Egypt, Arab Rep.;"EGY";"2018"; 8.141300e+09;"";"";0
